marca,familia,modelo,chasis,norma_euro,origen,version_pauta,perfil_operacion,metrica,unidad,evento_secuencia,servicio_codigo,servicio_nombre,valor_acumulado,intervalo_incremental,tiempo_trabajo_h,ciclo_mantenimiento,tolerancia_dias,tolerancia_km,tolerancia_pct,intervalo_max_meses,requiere_aceite_mineral
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,8,SL*,Servicio de Lubricacion (solo aceite mineral),70000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,9,SM3,Servicio de Mantenimiento 3,80000,10000,8.2,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,10,SL*,Servicio de Lubricacion (solo aceite mineral),90000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,11,SM1,Servicio de Mantenimiento 1,100000,10000,4.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,12,SL*,Servicio de Lubricacion (solo aceite mineral),110000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,13,SM2,Servicio de Mantenimiento 2,120000,10000,6.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,14,SL*,Servicio de Lubricacion (solo aceite mineral),130000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,15,SM1,Servicio de Mantenimiento 1,140000,10000,4.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,16,SL*,Servicio de Lubricacion (solo aceite mineral),150000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,17,SM4,Servicio de Mantenimiento 4,160000,10000,10.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,18,SL*,Servicio de Lubricacion (solo aceite mineral),170000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,19,SM1,Servicio de Mantenimiento 1,180000,10000,4.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,20,SL*,Servicio de Lubricacion (solo aceite mineral),190000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,21,SM2,Servicio de Mantenimiento 2,200000,10000,6.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,22,SL*,Servicio de Lubricacion (solo aceite mineral),210000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,23,SM1,Servicio de Mantenimiento 1,220000,10000,4.0,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,24,SL*,Servicio de Lubricacion (solo aceite mineral),230000,10000,2.3,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,True
Mercedes-Benz,Axor,Axor WDF 942/944/950/952,WDF 942/944/950/952,Euro V,Aleman (Europa),1.1 (Jun 2017),severo,km,km,25,SM3,Servicio de Mantenimiento 3,240000,10000,8.2,"SI, luego ciclo repetido: SM1, SM2, SM1, SM3, SM1, SM2, SM1, SM4 (con SL* intercalado solo en motores con aceite mineral)",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,1,SI,Servicio Inicial,60000,60000,3.4,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,2,SM2,Servicio de Mantenimiento 2,120000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,3,SM1,Servicio de Mantenimiento 1,180000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,4,SM3,Servicio de Mantenimiento 3,240000,60000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,5,SM1,Servicio de Mantenimiento 1,300000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,6,SM2,Servicio de Mantenimiento 2,360000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,7,SM1,Servicio de Mantenimiento 1,420000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,8,SM4,Servicio de Mantenimiento 4,480000,60000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,9,SM1,Servicio de Mantenimiento 1,540000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,10,SM2,Servicio de Mantenimiento 2,600000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,11,SM1,Servicio de Mantenimiento 1,660000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,12,SM3,Servicio de Mantenimiento 3,720000,60000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,13,SM1,Servicio de Mantenimiento 1,780000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,14,SM2,Servicio de Mantenimiento 2,840000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,15,SM1,Servicio de Mantenimiento 1,900000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,16,SM4,Servicio de Mantenimiento 4,960000,60000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,17,SM1,Servicio de Mantenimiento 1,1020000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,18,SM2,Servicio de Mantenimiento 2,1080000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,19,SM1,Servicio de Mantenimiento 1,1140000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,20,SM3,Servicio de Mantenimiento 3,1200000,60000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,21,SM1,Servicio de Mantenimiento 1,1260000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,22,SM2,Servicio de Mantenimiento 2,1320000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,23,SM1,Servicio de Mantenimiento 1,1380000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,24,SM4,Servicio de Mantenimiento 4,1440000,60000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,25,SM1,Servicio de Mantenimiento 1,1500000,60000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,carretero,km,km,26,SM2,Servicio de Mantenimiento 2,1560000,60000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,1,SI,Servicio Inicial,50000,50000,3.4,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,2,SM2,Servicio de Mantenimiento 2,100000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,3,SM1,Servicio de Mantenimiento 1,150000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,4,SM3,Servicio de Mantenimiento 3,200000,50000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,5,SM1,Servicio de Mantenimiento 1,250000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,6,SM2,Servicio de Mantenimiento 2,300000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,7,SM1,Servicio de Mantenimiento 1,350000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,8,SM4,Servicio de Mantenimiento 4,400000,50000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,9,SM1,Servicio de Mantenimiento 1,450000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,10,SM2,Servicio de Mantenimiento 2,500000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,11,SM1,Servicio de Mantenimiento 1,550000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,12,SM3,Servicio de Mantenimiento 3,600000,50000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,13,SM1,Servicio de Mantenimiento 1,650000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,14,SM2,Servicio de Mantenimiento 2,700000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,15,SM1,Servicio de Mantenimiento 1,750000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,16,SM4,Servicio de Mantenimiento 4,800000,50000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,17,SM1,Servicio de Mantenimiento 1,850000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,18,SM2,Servicio de Mantenimiento 2,900000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,19,SM1,Servicio de Mantenimiento 1,950000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,20,SM3,Servicio de Mantenimiento 3,1000000,50000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,21,SM1,Servicio de Mantenimiento 1,1050000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,22,SM2,Servicio de Mantenimiento 2,1100000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,23,SM1,Servicio de Mantenimiento 1,1150000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,24,SM4,Servicio de Mantenimiento 4,1200000,50000,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,25,SM1,Servicio de Mantenimiento 1,1250000,50000,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,forestal,km,km,26,SM2,Servicio de Mantenimiento 2,1300000,50000,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,1,SI,Servicio Inicial,800,800,3.4,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,2,SM2,Servicio de Mantenimiento 2,1600,800,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,3,SM1,Servicio de Mantenimiento 1,2400,800,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,4,SM3,Servicio de Mantenimiento 3,3200,800,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,5,SM1,Servicio de Mantenimiento 1,4000,800,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,6,SM2,Servicio de Mantenimiento 2,4800,800,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,7,SM1,Servicio de Mantenimiento 1,5600,800,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,8,SM4,Servicio de Mantenimiento 4,6400,800,4.8,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,9,SM1,Servicio de Mantenimiento 1,7200,800,3.3,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
Mercedes-Benz,New Actros,New Actros 963.4 / 964.4,WDB/W1T 963.4 / 964.4,Euro V-VI,Aleman (Europa),Febrero 2026,mixto,horas,h,10,SM2,Servicio de Mantenimiento 2,8000,800,4.0,"SI, luego ciclo repetido: SM2, SM1, SM3, SM1, SM2, SM1, SM4, SM1",90,,10,12,False
